epoch,acc,loss,val_acc,val_loss
28,0.9595959594755462,0.11879048907395565,0.8795454512942921,0.2969970055601814
29,0.9648989895377497,0.10692099110044614,0.8840909080071883,0.2830740977417339
30,0.963383839106319,0.10990767546675421,0.8545454567128962,0.36715835278684444
31,0.9643939385510454,0.10610694907831424,0.875,0.3163000710985877
32,0.9729797987022786,0.09175488924739336,0.8500000021674416,0.3920898746360432
33,0.9737373731353066,0.08458197663227716,0.8863636341961947,0.2923036355863918
34,0.9777777771757107,0.07601787950655427,0.9045454523780129,0.2563236046921123
35,0.9810606067830866,0.07155181131880693,0.8863636352799156,0.27108343649994243
36,0.9810606065422598,0.06909875306818221,0.8704545465382663,0.32367313612591136
37,0.9815656570473102,0.06590297027218221,0.8840909080071883,0.29307921068234877
38,0.9828282835507633,0.06311965760859577,0.8659090919928117,0.31541169339960273
39,0.980303030784684,0.06405628881972246,0.8590909101746299,0.36281653317538176
40,0.9825757580574113,0.05562867708127908,0.8840909101746299,0.2960754697973078
41,0.9876262626262626,0.050971451747899105,0.8477272738109936,0.3949331673708829
42,0.9886363636363636,0.047420328061538515,0.8500000021674416,0.35949883135882293
43,0.9876262633487431,0.044198625527247036,0.8750000021674417,0.3030999879945408
44,0.9896464646464647,0.04445890381631225,0.8500000021674416,0.394349220124158
45,0.9883838386246653,0.044283512257265324,0.8772727294401689,0.3161856702782891
46,0.9906565658973925,0.0361502119387039,0.875,0.31455173980106005
47,0.9929292934109466,0.03298590788335511,0.8863636331124739,0.30736370167948984
48,0.9909090911499178,0.0367257333915643,0.8636363636363636,0.3364873059771278
49,0.9936868678439748,0.031493058228733564,0.879545452378013,0.32497218549251555
50,0.9926767683992482,0.03438710683222973,0.8863636363636364,0.29424913173372097
51,0.9949494951903218,0.031207229091663555,0.884090909090909,0.3012743733145974
52,0.9924242429058961,0.03543754141740125,0.8590909112583507,0.35509451817382465
53,0.9944444446852713,0.02877772400023961,0.875,0.328525248169899
54,0.9944444444444445,0.02631029605564445,0.8636363647200844,0.3766255644234744
55,0.9979797982206249,0.024271987160347928,0.8840909069234675,0.33342473994601857
56,0.996969696969697,0.022996831658964205,0.8795454545454545,0.33697554631666704
57,0.9959595959595959,0.022362086195686852,0.8590909112583507,0.37897859161550346
58,0.9959595962004228,0.022462138556169742,0.8977272759784352,0.2738138594410636
59,0.9977272727272727,0.019839284147578056,0.8636363658038053,0.36056020855903625
60,0.9957070709478976,0.02088609038654602,0.8636363636363636,0.4012867174365304
61,0.9959595959595959,0.021073668117098737,0.9022727251052857,0.28419747786088423
62,0.997979797979798,0.01952264734515638,0.861363638531078,0.3724406296556646
63,0.997979797979798,0.01750493138426482,0.8863636352799156,0.3063761377876455
64,0.9957070707070707,0.02019716204341614,0.8795454545454545,0.3026423446156762
65,0.9974747474747475,0.01773083320244996,0.8704545465382663,0.3477761390534314
66,0.9967171719579986,0.017684534350127883,0.8840909080071883,0.32348367057063365
67,0.9974747474747475,0.016713166648917126,0.8681818181818182,0.3676325491883538
68,0.997979797979798,0.015102275938849257,0.8977272716435519,0.26493503830649634
69,0.9969696972105239,0.01456521868781008,0.8840909069234675,0.3369777812199159
70,0.998232323713977,0.01590198449263669,0.8840909080071883,0.33120465739206834
71,0.998989898989899,0.013797969271363031,0.8818181829019026,0.36406049538742413
72,0.9977272727272727,0.014531908058232129,0.8795454545454545,0.33535208837552505
73,0.9974747474747475,0.015749683584829772,0.884090909090909,0.337352101911198
74,0.9982323232323232,0.012228025691677826,0.8886363603852012,0.33086559772491453
75,0.9982323232323232,0.013668090806841247,0.8840909080071883,0.35457718561996115
76,0.9969696972105239,0.015275823260949116,0.8704545465382663,0.3696638735857877
77,0.9974747474747475,0.015646402567926078,0.8681818203492598,0.3968547398393804
78,0.9982323232323232,0.015595704911634176,0.9045454512942921,0.26484174728393556
79,0.9984848484848485,0.013243022781204093,0.884090909090909,0.3343820978294719
80,0.9984848489665021,0.011890283369957799,0.8727272738109936,0.3830600993199782
81,0.9977272727272727,0.013457081174346233,0.8931818160143765,0.3085010680285367
82,0.9979797982206249,0.011610334492617785,0.8772727272727273,0.3595717749812386
83,0.9984848487256753,0.01018440399055529,0.8750000010837208,0.380151948874647
84,0.9984848484848485,0.01119434545851416,0.8909090898253701,0.32178967920216645
85,0.9984848484848485,0.010163100095785627,0.8727272727272727,0.3818551643328233
86,0.997979797979798,0.01094715307946458,0.888636361468922,0.3083341910080476
87,0.998989898989899,0.010310589906881855,0.8772727272727273,0.3641397476196289
88,0.9997474747474747,0.008586209568411413,0.8795454534617337,0.36602508398619565
89,0.997979797979798,0.009900402982314729,0.8863636352799156,0.36896195113658903
90,0.9974747477155743,0.010407922815794897,0.888636361468922,0.3337963190945712
91,0.9992424244832511,0.009774078105134193,0.8795454545454545,0.3679340890862725
92,0.9982323232323232,0.012740861425044561,0.8909090876579284,0.3372908979654312
93,0.997979797979798,0.009691087320221193,0.9022727240215648,0.31936332962729713
94,0.9984848489665021,0.009243254122709987,0.8636363658038053,0.3816240722482855
95,0.9984848489665021,0.010155020985338423,0.8863636363636364,0.34049823934381657
96,0.997979797979798,0.01098936227987511,0.8909090898253701,0.33227917199785056
97,0.9994949494949495,0.007712479467230915,0.8659090930765325,0.4523061259226365
98,0.9997474747474747,0.006315938461421415,0.8886363625526428,0.347527997602116
99,0.9984848484848485,0.008480729618006283,0.881818180734461,0.36397750106724824
100,0.998989898989899,0.00817323030264239,0.8750000021674417,0.4146710390394384
101,0.9997474749883016,0.00687704835877274,0.8727272727272727,0.4236039329658855
102,0.998989898989899,0.007582308560835593,0.865909090909091,0.4134268831123005
103,0.9994949494949495,0.006682608942642356,0.8750000010837208,0.4158472407947887
104,0.9984848487256753,0.0071844648569822315,0.870454547621987,0.4695027161728252
105,0.998989898989899,0.007474638277081528,0.8704545443708246,0.4315220781347968
106,0.9982323232323232,0.009435392894565757,0.8863636341961947,0.39813307388262315
107,1.0,0.006662955737174159,0.8886363603852012,0.34450159777294503
108,0.997979797979798,0.009484012189763363,0.8795454534617337,0.4125263723460111
109,0.9992424242424243,0.00733088090677153,0.8772727272727273,0.40135640827092256
110,0.9982323232323232,0.008638211109233324,0.8931818160143765,0.3777190785516392
111,0.9977272729680996,0.009126892078178699,0.888636361468922,0.3510285447944294
112,0.9974747474747475,0.009145661868681812,0.8545454567128962,0.48674619739705866
113,0.998989898989899,0.008743365575568844,0.8931818160143765,0.3523446819999001
114,0.9982323232323232,0.009891035674948884,0.8772727272727273,0.3729298862543973
115,0.9977272729680996,0.009260245525475705,0.9113636341961947,0.30192348767410626
116,0.9977272727272727,0.010790508333593607,0.8522727294401689,0.44234273975545707
117,0.9992424242424243,0.008449018692052123,0.9181818203492598,0.2630207348953594
118,0.9992424242424243,0.006820267858454073,0.8818181796507402,0.36148364679379896
119,0.9997474747474747,0.007009440147778903,0.8954545432871038,0.3428437669168819
120,0.9984848484848485,0.0068042936885371955,0.9022727305238897,0.29578688171776857
121,0.996212121452948,0.012223441311807344,0.8522727294401689,0.48120952519503507
122,0.9974747474747475,0.011085923550405887,0.8659090898253701,0.4588553260673176
123,0.9987373737373737,0.0073200529036723605,0.8704545454545455,0.46535147645256736
124,0.9994949494949495,0.005748264941226954,0.8681818181818182,0.4304935330694372
125,0.9987373737373737,0.007303101276847148,0.8772727272727273,0.3996216150847348
126,0.9979797982206249,0.009496584267477796,0.9022727240215648,0.3254281306808645
127,0.9982323232323232,0.009980810778874038,0.895454542203383,0.37619662284851074
128,0.997979797979798,0.011133627348927536,0.8522727283564481,0.5577819071032785
129,0.9974747477155743,0.01169444831332775,0.870454547621987,0.450128541209481
130,0.9987373737373737,0.009220172145940137,0.8954545432871038,0.3887971043586731
131,0.99823232347315,0.008363155768525721,0.8749999978325583,0.3981005655093627
132,0.9967171717171717,0.011963753215968608,0.879545452378013,0.3930533907630227
133,0.997222222463049,0.011570490635178909,0.8704545454545455,0.4238745767961849
134,0.99823232347315,0.009730834792358707,0.8772727261890064,0.39960070604627784
135,0.997979797979798,0.011840120714741073,0.8522727305238897,0.5329550309614701
136,0.9984848484848485,0.009263241306097821,0.8681818181818182,0.4506439945914529
137,0.9984848487256753,0.011329005169447022,0.8818181818181818,0.4287926587191495
138,0.9967171717171717,0.010450147234392587,0.8636363636363636,0.4563324890353463
139,0.998989898989899,0.008817216733263598,0.8590909112583507,0.5134121271696958
140,0.9987373737373737,0.00975514520806345,0.8931818214329806,0.35427931628443976
141,0.9974747474747475,0.010488607678938694,0.904545457796617,0.32402424785223877
142,0.9982323232323232,0.007589194554873187,0.888636361468922,0.41320364556529304
143,0.9987373737373737,0.006498034950345755,0.8931818149306557,0.38494852672923696
144,0.9989898992307258,0.006436148291510163,0.9045454556291753,0.3694221706552939
145,0.9994949494949495,0.005568840341040432,0.8681818170980974,0.5185529467734423
146,0.9987373737373737,0.0062000399892867515,0.856818180734461,0.5107504259456288
147,0.9987373737373737,0.005655009364427039,0.9090909058397466,0.2974914393641732
148,0.9977272727272727,0.008529825068803298,0.9022727305238897,0.3551465169949965
149,0.9987373737373737,0.007717937164272022,0.9227272748947144,0.26890610971234064
150,0.9982323232323232,0.007877318866814326,0.9090909123420715,0.3465478068048304
151,0.998989898989899,0.006754228710714314,0.8886363603852012,0.4169593377546831
152,0.998989898989899,0.0056457034119339,0.8749999989162792,0.4575620011849837
153,0.9992424242424243,0.004630618620513364,0.8931818149306557,0.39653056589039887
154,0.9977272727272727,0.007401057496441133,0.8613636352799156,0.5451105237007141
155,0.9984848487256753,0.0071287351651023135,0.8999999989162791,0.36290127580816095
156,0.998989898989899,0.0065065969120372425,0.8909090887416493,0.36574769805778157
157,0.9977272727272727,0.008861731623083052,0.888636361468922,0.42279109142043375
158,0.9987373737373737,0.008231805137010537,0.8795454512942921,0.46307453296401285
159,0.9994949494949495,0.005720673545705851,0.8704545443708246,0.45257136686281724
160,0.9979797982206249,0.00818190865331527,0.8863636331124739,0.39371239705519245
161,0.9954545454545455,0.014454575095589112,0.895454542203383,0.3806376134807413
162,0.9967171717171717,0.012240851239649334,0.8750000010837208,0.46137733947147025
163,0.9954545454545455,0.016071463235174166,0.8340909112583507,0.6032677921381864
164,0.9952020202020202,0.019936922294172373,0.863636361468922,0.41576463986526835
165,0.9977272729680996,0.011817989445695974,0.9181818149306558,0.31337359141219745
166,0.9931818184226451,0.021245619218156795,0.8727272705598311,0.5399490835991773
167,0.9924242424242424,0.025487156050524325,0.8909090941602533,0.36886083592068064
168,0.9876262631079163,0.035971877866923206,0.8795454512942921,0.4192047552628951
169,0.9863636366044632,0.0374958635354885,0.8522727283564481,0.603597349470312
170,0.9871212126028658,0.03809873529455878,0.8545454567128962,0.4968252821402116
171,0.9896464648872915,0.0379174422209311,0.888636361468922,0.3405959178100933
172,0.98636363684529,0.0385094573702475,0.9159090887416493,0.3314388359134847
173,0.9931818184226451,0.01996539378858576,0.8477272727272728,0.5776582837104798
174,0.9949494949494949,0.01733698939735239,0.8840909069234675,0.418171626329422
175,0.9957070707070707,0.013464892477813092,0.8909090876579284,0.40925514129075136
176,0.9934343436751703,0.019452161714434625,0.9159090941602533,0.2714270532131195
177,0.9967171717171717,0.015108840886240054,0.8590909101746299,0.5224994171749462
178,0.9962121216937749,0.012451233978223319,0.9250000021674416,0.3137210206551985
179,0.9957070709478976,0.012311335485616718,0.8613636363636363,0.5334701803597537
180,0.996969696969697,0.012076459220619966,0.9090909123420715,0.36466630209576
181,0.9972222222222222,0.012457986537254218,0.9022727251052857,0.3533314870162444
182,0.9969696976921775,0.011551805307166745,0.8772727261890064,0.4403485769575292
183,0.9964646464646465,0.013472593279386108,0.8840909069234675,0.475696956298568
184,0.9987373737373737,0.010915083217086514,0.8749999967488375,0.4717892508615147
185,0.9984848484848485,0.0065584291163079365,0.8818181818181818,0.4793446811762723
186,0.99823232347315,0.0065963947317666475,0.8931818149306557,0.42404020645401697
187,0.997979797979798,0.005942579423726508,0.8931818149306557,0.4464076483791525
188,0.998989898989899,0.005053794339318017,0.8840909058397467,0.48279095671393657
189,0.9994949494949495,0.0043997070803824395,0.8840909080071883,0.46746102571487425
190,0.9982323232323232,0.005991305900982233,0.8727272716435519,0.5006400054151362
191,0.9984848484848485,0.006400499291567489,0.8977272705598311,0.3981919012286446
192,0.9997474747474747,0.0037216332985671482,0.888636361468922,0.4745733374899084
193,0.9997474747474747,0.004094391885787399,0.8909090898253701,0.42538902380249716
194,0.998989898989899,0.004928816575086628,0.8727272716435519,0.5300076733935963
195,0.9992424242424243,0.0049786741835902435,0.879545452378013,0.44987275464968246
196,0.9992424242424243,0.00517495870402064,0.9090909058397466,0.3417633308605714
197,0.9987373737373737,0.006098886172409461,0.8931818160143765,0.40586285455660387
198,0.9992424242424243,0.005257921803253468,0.904545457796617,0.4174639728936282
199,0.9977272727272727,0.007793238801373677,0.8954545432871038,0.42406257716092194
200,0.998989898989899,0.006373207338831641,0.8613636363636363,0.599319032647393
201,0.9977272729680996,0.007412411799334517,0.8772727251052856,0.4932103303345767
202,0.9977272727272727,0.011047139045114469,0.8704545454545455,0.5492610573768616
203,0.998989898989899,0.005782082412072053,0.8931818160143765,0.416513099453666
204,0.997979797979798,0.006901598647895335,0.8704545454545455,0.5479472068223086
205,0.996969696969697,0.007818690177072029,0.8863636331124739,0.4695103824138641
206,0.996969696969697,0.008974565578756309,0.8568181829019026,0.6198215061968023
207,0.997979797979798,0.0070062834237975,0.9159090941602533,0.3585882842540741
208,0.9982323232323232,0.005695498655691291,0.9159090919928117,0.3140706512061032
209,0.9992424242424243,0.0048624892192281255,0.8954545432871038,0.41405928947708825
210,0.9987373737373737,0.005906075464956688,0.9022727305238897,0.4304480633952401
211,0.9982323232323232,0.007398644037958649,0.9022727305238897,0.4276801504872062
212,0.996969696969697,0.00687050475654277,0.9181818214329807,0.3454715075817975
213,0.9982323232323232,0.0061880812763866755,0.8363636374473572,0.7567228945818815
214,0.997979797979798,0.007144994099596233,0.895454542203383,0.443981346487999
215,0.9982323232323232,0.006855998420617496,0.9090909058397466,0.37947831722823056
216,0.9987373737373737,0.005875929316618678,0.8749999978325583,0.5011198008602316
217,0.9997474747474747,0.0033520031837991093,0.8863636341961947,0.43101157275113194
218,0.9997474749883016,0.002501853472656674,0.9022727305238897,0.4269459523937919
219,0.9994949494949495,0.00314228589166746,0.8954545487057078,0.4279912683096799
220,0.9989898994715527,0.0033078866973143034,0.8749999989162792,0.5705576636574485
221,0.9992424242424243,0.002903914574599552,0.9227272759784352,0.34915420629761434
222,0.9992424242424243,0.003955466632561928,0.8772727261890064,0.5156746078621257
223,1.0,0.0024005366931434233,0.8886363625526428,0.4827364534139633
224,0.9997474747474747,0.0020411599091150695,0.8931818149306557,0.49611369533972305
225,0.9992424242424243,0.002386120627540154,0.8818181850693443,0.5641104370355606
226,0.9994949494949495,0.0018957735961209043,0.8840909058397467,0.5230031688104976
227,0.9997474747474747,0.0017666686481485764,0.8840909123420715,0.5155845108357343
228,1.0,0.0015970159907627737,0.8772727251052856,0.517167143388228
229,0.9987373737373737,0.003849260613199963,0.9022727294401689,0.41009394851597875
230,0.9992424242424243,0.0033313292393818347,0.8363636374473572,0.776137748631564
231,0.9987373737373737,0.005895411224584236,0.8840909123420715,0.4950758673928001
232,0.9982323232323232,0.007373300700852967,0.9090909112583507,0.3721049639311704
233,0.9987373739782006,0.004544660798979528,0.9022727240215648,0.40958851386200296
234,0.998989898989899,0.004972618989495918,0.8886363603852012,0.508792391690341
235,0.998989898989899,0.005410966160942358,0.895454542203383,0.49977102035825904
236,0.9987373737373737,0.005197289682256829,0.8863636331124739,0.5287714717063037
237,0.9982323232323232,0.005995872454962345,0.886363638531078,0.4740037200125781
238,0.9964646464646465,0.010413296498132475,0.8659090898253701,0.6321028877388347
239,0.9972222222222222,0.008998754692047533,0.8340909090909091,0.7310680356892673
240,0.9967171719579986,0.009062364102915079,0.8681818181818182,0.6025792365724391
241,0.9962121212121212,0.011212729674886273,0.8954545432871038,0.41420149342580276
242,0.9967171717171717,0.00936082989598314,0.8772727261890064,0.5429547819224271
243,0.995202020442847,0.014932667693555958,0.904545457796617,0.3633713253519752
244,0.997979797979798,0.010006916961359857,0.8909090898253701,0.4796793154694817
245,0.996212121452948,0.011999501882478444,0.8659090898253701,0.5606476247310639
246,0.996969696969697,0.012279036909228925,0.9136363603852012,0.3784133491190997
247,0.9959595962004228,0.015170031846171678,0.9068181796507402,0.3453567610545592
248,0.9969696974513507,0.01060334811306963,0.9022727240215648,0.41493439701470464
249,0.9967171719579986,0.00933918786997145,0.8749999978325583,0.46940859962593423
250,0.9962121219346017,0.012258350232032814,0.9181818203492598,0.2817812354727225
251,0.9959595959595959,0.013878005790063227,0.9181818203492598,0.28997035283933986
252,0.9959595959595959,0.013239493382379714,0.8863636352799156,0.5160490176894448
253,0.9936868686868687,0.013798377187828524,0.8545454534617337,0.5874718758192929
254,0.995202020442847,0.011882448939587733,0.8999999967488376,0.4518851274793798
255,0.9957070711887244,0.01245659381301716,0.8750000032511625,0.6421338997103951
256,0.9952020202020202,0.013236476899585639,0.8886363603852012,0.48981788673184135
257,0.9969696972105239,0.009073059099039646,0.8727272694761102,0.5807675930586729
258,0.9972222222222222,0.007848350109174998,0.8954545487057078,0.54574600268494
259,0.9962121212121212,0.009574035716929821,0.9090909123420715,0.40691111331636254
260,0.997222222463049,0.007659656121724784,0.9022727294401689,0.41837615452029486
261,0.997222222463049,0.007836724977676917,0.8909090941602533,0.5117114741693843
262,0.9964646464646465,0.009925300392764385,0.8681818149306557,0.5677802622318268
263,0.996212121452948,0.010719722445414524,0.9113636396147988,0.33395855616439474
264,0.9974747474747475,0.00995210741336147,0.9000000032511625,0.4487177634781057
265,0.9984848484848485,0.007813125073608726,0.8863636396147988,0.5602137516845357
266,0.9974747474747475,0.009407803628386722,0.8840909058397467,0.5472914885390888
267,0.9987373739782006,0.006987061567905575,0.904545457796617,0.40399968109347606
268,0.9977272729680996,0.009627182300042624,0.84090908982537,0.7400356108492071
269,0.9972222222222222,0.008855498414674793,0.9272727305238897,0.35993350771340454
270,0.996969696969697,0.011552696876848737,0.8681818149306557,0.5988409291614186
271,0.9977272727272727,0.007534272312139622,0.8954545476219871,0.4481737808747725
272,0.997979797979798,0.008238300824105137,0.870454542203383,0.5401905344291167
273,0.9977272727272727,0.00786109718992704,0.8409090909090909,0.7728720480745489
274,0.9972222222222222,0.008146326126286177,0.8818181796507402,0.557365054433996
275,0.9962121212121212,0.011029123825801894,0.9045454567128962,0.4322732852263884
276,0.9977272727272727,0.00927666980030034,0.9000000032511625,0.48696588250723755
277,0.9962121212121212,0.011832241840999234,0.9000000032511625,0.4850384026765823
278,0.9977272727272727,0.008168710797385435,0.8909090941602533,0.5295551879839464
279,0.9954545456953723,0.010694491629949723,0.8681818160143766,0.5366235749288039
280,0.9974747479564011,0.009675716676495291,0.9136363658038053,0.38176816539330916
281,0.9974747477155743,0.006884395481661113,0.8977272694761103,0.48833035040985456
282,0.9984848484848485,0.005342375590569443,0.8954545487057078,0.4622951775789261
283,0.998232323713977,0.0047420283440839164,0.8886363658038052,0.5361956271258268
284,0.998989898989899,0.0045437144637672285,0.8840909123420715,0.5914237501946362
285,0.9987373737373737,0.006769180494228924,0.8909090876579284,0.5409777381203391
286,0.9987373737373737,0.005443223529128414,0.9022727294401689,0.4413870293985714
287,0.9984848484848485,0.006136047856110816,0.913636366887526,0.357481451197104
288,0.9987373737373737,0.004817746662666476,0.911363638531078,0.3850069780241359
289,0.9994949494949495,0.003309422734692091,0.8681818160143766,0.62611278349703
290,0.9992424242424243,0.002942380162115877,0.9022727240215648,0.44930805265903473
291,0.9984848484848485,0.004366200703026896,0.895454542203383,0.5255365984006362
292,0.9967171717171717,0.008156632444811891,0.9045454567128962,0.4548176629976793
293,0.9987373737373737,0.005045624244770016,0.8772727251052856,0.6294512244788083
294,0.9987373739782006,0.004737625338814475,0.9045454523780129,0.4223243786530061
295,0.9989898992307258,0.00425762738468069,0.8568181818181818,0.6155622910369526
296,0.9969696972105239,0.007896184556261458,0.9022727294401689,0.4709587802941149
297,0.9962121212121212,0.008716914911914354,0.8727272694761102,0.6092020397836512
298,0.9982323232323232,0.006499057893424925,0.8886363603852012,0.4857372438365763
299,0.9982323232323232,0.0069791722493575455,0.9227272748947144,0.3600163599306887
300,0.996969696969697,0.009564692674279965,0.8977272748947144,0.49755052382295784
301,0.9974747474747475,0.007069700422480401,0.9136363658038053,0.365641172636639
302,0.9977272727272727,0.007425432855903049,0.8954545487057078,0.4872827681628141
303,0.9974747477155743,0.007647339901839844,0.8477272738109936,0.6862133465029977
304,0.9977272727272727,0.007176015762179488,0.9045454567128962,0.4212606218728152
305,0.9972222222222222,0.009391188128108177,0.8772727261890064,0.6413574787703428
306,0.9984848484848485,0.005439410982959236,0.8909090887416493,0.5489569972861897
307,0.9982323232323232,0.007212016627549975,0.9227272748947144,0.3318294537338344
308,0.9967171721988254,0.008658619080152776,0.8840909058397467,0.5878972839225423
309,0.9972222222222222,0.008785623443698641,0.9000000032511625,0.49715740274299275
310,0.9959595964412497,0.01259689357395124,0.8954545476219871,0.4823494653810154
311,0.9934343436751703,0.017765309356830336,0.9000000032511625,0.41472994658080015
312,0.9952020202020202,0.016944868207880943,0.9113636396147988,0.421924045140093
313,0.996969696969697,0.010473673139237846,0.884090909090909,0.5663820239630613
314,0.997222222463049,0.008809685343970555,0.868181819265539,0.6342164126309482
315,0.9952020202020202,0.011756429769983045,0.8636363636363636,0.6620967068455436
316,0.9984848484848485,0.0073199373886290225,0.8500000010837209,0.7718476387587461
317,0.9964646464646465,0.011016015022654426,0.8999999967488376,0.5008281149647452
318,0.996969696969697,0.008911863084167543,0.9068181839856234,0.47125633250583304
319,0.9957070707070707,0.012207365745321067,0.8818181818181818,0.6035747387192466
320,0.9964646464646465,0.012325274911379875,0.8659090887416493,0.6794822606173428
321,0.9939393941802208,0.015962754124117018,0.9318181839856234,0.2868864511901682
322,0.9952020202020202,0.012984659125783829,0.9159090930765326,0.32869608808647505
323,0.9977272727272727,0.00802238065128525,0.8886363603852012,0.5579777457497337
324,0.9972222222222222,0.008472088263417133,0.9204545476219871,0.3966918899254365
325,0.9967171717171717,0.00843005555310296,0.8681818170980974,0.6461148581721566
326,0.9969696972105239,0.009277267806758784,0.8954545476219871,0.5700940595431762
327,0.9964646464646465,0.010825835981152275,0.9045454567128962,0.5447211065075614
328,0.996969696969697,0.008420139687098186,0.9068181796507402,0.4800375301729549
329,0.9977272727272727,0.007191614154255902,0.9068181785670194,0.3845116989179091
330,0.9984848487256753,0.0041375379764823,0.9022727305238897,0.5372607957233082
331,0.9984848484848485,0.003794918229304856,0.8977272759784352,0.498049766367132
332,0.9984848484848485,0.0053802755724808035,0.9204545476219871,0.39336819838393816
333,0.9984848484848485,0.005069205097176812,0.9090909112583507,0.4851459982720288
334,0.9989898992307258,0.0031324631496887616,0.8863636341961947,0.6362726412036203
335,0.998989898989899,0.0036219181742218106,0.9022727251052857,0.6113765792413192
336,0.997979797979798,0.0059061369863385805,0.8863636331124739,0.5942480927163905
337,0.9987373737373737,0.004344529090472732,0.8795454534617337,0.6448173100298101
338,0.9994949494949495,0.0028230527536990593,0.8886363603852012,0.6657393672249534
339,0.9992424242424243,0.0029959407766735314,0.8909090876579284,0.6271769176829946
340,0.9997474747474747,0.0029535431046782044,0.8909090887416493,0.5882075575265018
341,0.9992424242424243,0.0025095116349426335,0.8931818160143765,0.5818479006940668
342,0.998989898989899,0.0025053894654095098,0.9181818203492598,0.41119292270053515
343,0.998989898989899,0.003664281019338905,0.8909090887416493,0.5096781253814697
344,0.9992424242424243,0.002863650359189834,0.8681818160143766,0.6651137384501371
345,0.9984848484848485,0.0036800673815910938,0.9022727305238897,0.5217493696646257
346,0.9992424242424243,0.0025913732472073398,0.895454542203383,0.4725710096684369
347,0.998989898989899,0.002871669842179564,0.8931818160143765,0.5563872508027337
348,0.9994949494949495,0.0030328470947529012,0.8863636341961947,0.6463236158544367
349,0.9997474747474747,0.002954007852634396,0.8795454534617337,0.6732794691215862
350,0.9997474747474747,0.0022831477981526405,0.9227272748947144,0.4044520825147629
351,0.9994949494949495,0.002555788958191194,0.9181818203492598,0.394597990675406
352,0.9974747477155743,0.00577049454617681,0.9068181785670194,0.5200058926235546
353,0.9974747474747475,0.006312542467970739,0.9181818203492598,0.4887036220593886
354,0.998989898989899,0.0039920473960463445,0.9022727294401689,0.5222532627257434
355,0.998989898989899,0.005066752130156288,0.8818181785670194,0.7035590079697696
356,0.9994949494949495,0.0036474142345891457,0.8977272759784352,0.5785633076320995
357,1.0,0.002107176905253319,0.8704545454545455,0.7068795892325315
358,1.0,0.0015703290489248254,0.8931818214329806,0.6149356749924746
359,1.0,0.0014362919545318517,0.9090909112583507,0.5079362351786006
360,0.9997474749883016,0.001439870563759045,0.911363638531078,0.4841032204302875
361,0.9997474747474747,0.00221067469560005,0.9000000021674416,0.5484604746103287
362,0.9992424242424243,0.002860395580229133,0.8727272727272727,0.7466673455455086
363,0.9994949494949495,0.002627442486941664,0.9000000032511625,0.510113570635969
364,0.9992424242424243,0.003403984307607805,0.9181818214329807,0.4676826441829855
365,0.998989898989899,0.003417334859870901,0.9159090941602533,0.4558828248219057
366,0.9992424244832511,0.00393090308314622,0.9159090930765326,0.4569619083946401
367,0.9992424242424243,0.0024543021457514376,0.9159090930765326,0.41515923792665654
368,0.9997474747474747,0.001593780748997674,0.9000000021674416,0.5444767491383986
369,0.9992424242424243,0.0020412433739619876,0.8772727251052856,0.7237683989784934
370,0.9992424242424243,0.0031489660134397897,0.9045454567128962,0.5106141765009273
